@RELATION pyAudioAnalysis/data/svmSM
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {outputs_nonstutter,outputs_stutter}

@DATA
0.092264,0.039530,2.945345,0.187836,0.194409,0.699366,0.010463,0.139655,-25.372389,2.177633,-0.053460,-0.114948,-0.106107,-0.109703,0.240365,-0.256776,0.065832,0.055964,0.023385,-0.068596,-0.284780,0.042999,0.006643,0.015891,0.006198,0.003318,0.019649,0.052034,0.003891,0.004511,0.004369,0.048802,0.010555,0.031763,0.086562,0.050868,0.333169,0.090431,0.023611,0.885642,0.008347,0.191432,2.462993,1.063672,0.717846,0.312835,0.333640,0.429743,0.214286,0.300481,0.242477,0.171983,0.227165,0.372861,0.316600,0.059423,0.012893,0.018741,0.011391,0.002020,0.041911,0.066735,0.009419,0.006998,0.005449,0.045482,0.011676,0.017614,outputs_nonstutter
0.047777,0.046994,3.076752,0.145941,0.191275,0.321245,0.007997,0.056624,-24.972931,2.274585,0.751227,-0.211439,-0.349473,0.031187,-0.026900,0.040935,0.066306,0.067414,0.248120,-0.207228,-0.230686,0.045172,0.002084,0.011971,0.003580,0.002798,0.013358,0.083150,0.000460,0.002312,0.006888,0.096730,0.029212,0.044297,0.041972,0.049297,0.200600,0.041119,0.018738,0.372673,0.006913,0.100662,2.238735,0.383283,0.335757,0.574217,0.383286,0.223134,0.220225,0.254363,0.195953,0.264278,0.172341,0.253766,0.275695,0.039911,0.003006,0.009629,0.003219,0.002160,0.027375,0.093124,0.000255,0.002365,0.007292,0.044105,0.038390,0.015737,outputs_nonstutter
0.116538,0.029622,3.060721,0.206458,0.192346,0.729101,0.009005,0.160254,-27.555020,1.902078,0.325790,-0.052156,-0.091252,-0.088235,0.299834,-0.067549,-0.012879,-0.083145,-0.003282,-0.259327,-0.115135,0.011192,0.015097,0.023108,0.003910,0.004401,0.004215,0.052755,0.009829,0.003714,0.002404,0.072247,0.002935,0.029756,0.111257,0.042888,0.171927,0.081839,0.024528,0.786686,0.010302,0.185575,3.002269,0.877672,0.831342,0.427280,0.403285,0.243845,0.256055,0.274550,0.262344,0.308862,0.241846,0.306639,0.316846,0.011791,0.034472,0.020918,0.006361,0.008420,0.007620,0.053383,0.031717,0.003671,0.002073,0.082252,0.003237,0.022544,outputs_nonstutter
0.053312,0.055752,3.015790,0.154113,0.190414,0.443613,0.013542,0.073684,-24.365791,2.107110,0.105834,-0.177678,-0.391748,0.080291,0.234519,-0.089643,0.184555,-0.208524,-0.177866,-0.346350,-0.515368,0.085423,0.014013,0.034702,0.008909,0.004193,0.003261,0.028832,0.006655,0.002571,0.002765,0.024609,0.024962,0.035272,0.055416,0.045265,0.277336,0.060269,0.022945,0.678890,0.008316,0.121982,2.219728,0.722766,0.568893,0.488160,0.410466,0.357125,0.228568,0.295958,0.216531,0.334546,0.309736,0.305215,0.356291,0.073284,0.026184,0.033339,0.018250,0.008757,0.005853,0.040773,0.013380,0.005792,0.002815,0.035687,0.039520,0.015899,outputs_nonstutter
0.040449,0.008971,2.930816,0.143993,0.202647,0.174595,0.006602,0.022958,-28.188130,2.268098,0.085482,0.211197,-0.118841,-0.089058,0.197562,-0.162040,0.021981,0.044894,-0.027929,-0.082994,-0.125214,0.030959,0.002489,0.025701,0.003366,0.002293,0.002737,0.141097,0.002332,0.005231,0.002844,0.095702,0.015188,0.052944,0.016386,0.016129,0.328696,0.024594,0.018207,0.136089,0.006790,0.023997,2.891651,0.545936,0.506034,0.319272,0.294238,0.267488,0.220545,0.284616,0.227517,0.233765,0.190326,0.265601,0.359484,0.049702,0.003754,0.027044,0.002929,0.001200,0.002089,0.093826,0.005347,0.005747,0.002064,0.059282,0.029756,0.018826,outputs_nonstutter
0.058303,0.077316,3.081959,0.144742,0.188518,0.423100,0.019316,0.100590,-24.205521,2.693503,0.306499,-0.037373,-0.355297,-0.296067,0.188173,-0.065746,0.029160,0.055502,-0.246851,-0.312347,-0.480229,0.107078,0.006433,0.043042,0.009302,0.003458,0.002076,0.021250,0.001747,0.001651,0.004378,0.024018,0.032304,0.040868,0.074283,0.057693,0.326552,0.072758,0.022230,0.742039,0.023378,0.157964,1.706985,0.960816,0.608694,0.237510,0.316812,0.331108,0.284136,0.349168,0.247312,0.212330,0.236640,0.285598,0.335218,0.081834,0.007426,0.060849,0.013088,0.003905,0.001908,0.034461,0.003459,0.002279,0.004614,0.038202,0.037803,0.018849,outputs_nonstutter
0.040154,0.006100,3.025887,0.149220,0.199802,0.218449,0.002934,0.024864,-28.457455,2.090706,0.024472,0.307085,-0.014526,0.007730,0.300287,-0.106821,-0.010166,0.152508,0.077431,0.031582,0.032054,0.007437,0.001438,0.013678,0.004403,0.004511,0.004358,0.148429,0.003272,0.004459,0.002671,0.143437,0.003871,0.054447,0.009209,0.022791,0.118726,0.013356,0.015583,0.076020,0.002786,0.012542,1.733579,0.222847,0.326428,0.412166,0.188907,0.177081,0.258261,0.265903,0.137913,0.147225,0.191166,0.138322,0.182246,0.007958,0.001790,0.005698,0.004881,0.005193,0.006154,0.038956,0.009602,0.002922,0.001648,0.043864,0.003199,0.010376,outputs_nonstutter
0.039542,0.093152,2.995531,0.159848,0.212240,0.194548,0.001935,0.012931,-22.809802,2.187448,0.423012,0.367345,0.091279,-0.010638,0.248976,-0.028155,-0.103335,0.036126,0.145124,-0.100992,0.200214,0.004683,0.000575,0.014184,0.003295,0.003417,0.003109,0.175290,0.000467,0.003007,0.001893,0.155776,0.001712,0.061715,0.006862,0.010353,0.096687,0.007645,0.004270,0.030243,0.000731,0.002644,0.243422,0.147257,0.171991,0.149761,0.168744,0.152672,0.173885,0.115396,0.136119,0.128751,0.123747,0.151084,0.108282,0.004114,0.000410,0.007531,0.003015,0.002707,0.002187,0.037915,0.000248,0.002398,0.001501,0.021863,0.001233,0.005106,outputs_nonstutter
0.048866,0.038978,2.868709,0.174457,0.201884,0.501315,0.010111,0.090563,-26.401868,1.936886,0.017669,-0.136759,-0.045230,0.113716,0.039587,-0.302160,0.022817,-0.068684,-0.038278,-0.310771,-0.300822,0.025867,0.007110,0.038392,0.012207,0.002719,0.003242,0.064873,0.014314,0.005824,0.002922,0.055696,0.004534,0.035365,0.017119,0.046373,0.568270,0.060046,0.019599,0.609078,0.009915,0.130303,3.330425,0.811042,0.915441,0.516927,0.339186,0.252087,0.300863,0.389017,0.251966,0.271951,0.325646,0.429089,0.493076,0.041297,0.009486,0.034370,0.031546,0.001700,0.003263,0.072770,0.030731,0.008197,0.003350,0.058205,0.008970,0.016570,outputs_nonstutter
0.096983,0.031442,2.988272,0.189092,0.188585,0.706771,0.008584,0.140517,-24.970232,1.704441,0.563354,-0.594777,-0.208529,-0.087041,0.088562,-0.122730,0.129680,-0.079157,-0.041302,-0.309174,-0.384684,0.038540,0.015680,0.044418,0.009048,0.005581,0.005506,0.009845,0.002903,0.007107,0.003267,0.010337,0.020273,0.022351,0.086881,0.019400,0.502083,0.076015,0.026408,0.733378,0.005328,0.159660,1.962552,1.110004,0.765890,0.421579,0.518936,0.318366,0.418738,0.281005,0.242667,0.289251,0.324756,0.403533,0.391680,0.053974,0.020512,0.056765,0.014355,0.007448,0.008844,0.009389,0.005122,0.009736,0.004734,0.008659,0.038722,0.018160,outputs_nonstutter
0.087069,0.028268,2.992565,0.178065,0.189964,0.691844,0.008155,0.129673,-26.702355,1.679537,0.456942,-0.120925,-0.246046,0.022131,0.185392,-0.187167,0.073058,0.071804,-0.002728,0.020973,-0.129092,0.018265,0.005941,0.014937,0.002821,0.014072,0.006039,0.073401,0.004068,0.003722,0.003055,0.074015,0.010368,0.034862,0.086130,0.035975,0.323789,0.077930,0.020651,0.807177,0.008096,0.185479,2.724369,0.811669,0.481705,0.493428,0.537581,0.226413,0.279377,0.178543,0.187436,0.256807,0.271680,0.235804,0.429111,0.030959,0.017275,0.015921,0.002972,0.021978,0.012442,0.087534,0.013612,0.004514,0.005084,0.071127,0.017616,0.024296,outputs_nonstutter
0.040971,0.080619,3.013360,0.151377,0.205278,0.189809,0.001705,0.016152,-22.875398,2.218684,0.363648,0.448806,-0.040003,0.042142,0.329544,-0.164215,-0.134641,0.124982,0.141254,-0.008953,0.110342,0.004417,0.000608,0.016652,0.002802,0.002926,0.002950,0.170322,0.000615,0.005608,0.002251,0.151855,0.002060,0.059515,0.008482,0.011036,0.086731,0.004499,0.005389,0.033462,0.000633,0.008462,0.427928,0.234620,0.163606,0.169627,0.171628,0.085583,0.130423,0.162200,0.122263,0.138598,0.157624,0.193348,0.130931,0.002664,0.000470,0.006317,0.002484,0.001240,0.001390,0.031925,0.000385,0.003878,0.001980,0.015836,0.001560,0.004726,outputs_nonstutter
0.087114,0.021827,3.037008,0.177308,0.193948,0.750869,0.006235,0.125681,-26.814477,1.744815,0.230390,0.143995,-0.229904,0.006219,0.227752,-0.104716,-0.005033,-0.008933,-0.088326,0.035343,-0.094745,0.012604,0.005265,0.020311,0.012599,0.008033,0.010234,0.078722,0.001280,0.002905,0.002856,0.078145,0.004055,0.032810,0.072483,0.038450,0.187089,0.057997,0.023705,0.741347,0.006408,0.144367,2.270812,1.114539,0.518766,0.352043,0.333521,0.248356,0.335327,0.264841,0.276122,0.229462,0.280070,0.194509,0.280652,0.019413,0.013484,0.022091,0.025999,0.006799,0.022650,0.059210,0.001179,0.002282,0.001516,0.063884,0.005914,0.019444,outputs_nonstutter
0.046892,0.044945,2.944506,0.143954,0.191384,0.441017,0.009804,0.078857,-24.958443,2.460092,0.189507,-0.226585,-0.080253,-0.267626,0.152336,-0.097670,0.055016,-0.003003,-0.159564,-0.198544,-0.304682,0.061289,0.009348,0.032988,0.011569,0.010951,0.009051,0.038207,0.002274,0.009591,0.006102,0.051046,0.012149,0.035456,0.048542,0.045140,0.409033,0.055036,0.019703,0.665772,0.006908,0.123688,2.518840,0.931929,0.727738,0.372476,0.402404,0.312415,0.315675,0.254084,0.243019,0.255021,0.232713,0.380002,0.426026,0.076661,0.014093,0.037026,0.018110,0.018904,0.021153,0.043329,0.003013,0.021405,0.008978,0.059020,0.014441,0.016878,outputs_nonstutter
0.123639,0.028262,3.010465,0.206558,0.183213,1.062290,0.013729,0.199909,-25.987552,2.137617,0.963648,-0.374446,-0.132376,-0.319747,0.121285,-0.176077,0.118086,0.061721,0.073936,-0.053694,-0.174200,0.029713,0.002602,0.009920,0.004910,0.005242,0.003084,0.022721,0.000722,0.006613,0.022393,0.049463,0.015332,0.022312,0.100413,0.025795,0.311154,0.089728,0.022298,0.984060,0.011404,0.190879,1.578965,1.471476,0.482253,0.317215,0.418950,0.235082,0.264189,0.188517,0.223245,0.228046,0.167086,0.238127,0.252807,0.048170,0.005024,0.012360,0.005859,0.011081,0.004885,0.028990,0.000666,0.008622,0.040953,0.047745,0.028467,0.017520,outputs_nonstutter
0.041152,0.010884,3.019060,0.169576,0.215501,0.237622,0.004240,0.022414,-28.497252,2.363530,0.178443,0.300802,0.032908,0.046436,0.262362,-0.119563,-0.094834,0.176982,0.119195,-0.000286,-0.030246,0.009515,0.002923,0.020126,0.002712,0.003837,0.002794,0.115323,0.008886,0.005062,0.004106,0.153930,0.004541,0.053249,0.015512,0.034102,0.149211,0.051060,0.026674,0.154682,0.004518,0.018448,2.091716,0.244136,0.359337,0.246509,0.184157,0.182027,0.159005,0.197532,0.264533,0.142898,0.180350,0.232747,0.366625,0.013121,0.009130,0.013929,0.001322,0.001707,0.001402,0.053786,0.031739,0.005172,0.003730,0.052106,0.009443,0.010872,outputs_nonstutter
0.037863,0.027483,3.024636,0.150804,0.203278,0.194668,0.003333,0.021461,-27.016857,2.232335,0.042540,0.272713,0.146117,-0.069795,0.219577,-0.196202,-0.071646,0.112797,-0.046336,-0.142085,-0.122882,0.012821,0.003734,0.042688,0.003289,0.002996,0.002891,0.101747,0.006568,0.006509,0.003481,0.129047,0.002757,0.050314,0.009075,0.052578,0.239053,0.017707,0.020220,0.055259,0.002211,0.014202,3.039199,0.420604,0.624516,0.224884,0.162207,0.159429,0.253029,0.239148,0.215526,0.249837,0.334393,0.199945,0.440677,0.012138,0.006507,0.050081,0.002064,0.001779,0.003676,0.066618,0.014218,0.008205,0.004191,0.072310,0.002307,0.014910,outputs_nonstutter
0.074977,0.043888,2.895896,0.166608,0.190409,0.621795,0.009965,0.106670,-25.003524,1.977714,0.365738,-0.515145,-0.427212,0.124989,-0.003427,-0.014160,0.085567,-0.249561,-0.248486,-0.360812,-0.418226,0.053478,0.008786,0.039033,0.019690,0.008790,0.005182,0.028255,0.013752,0.002327,0.003539,0.022170,0.014508,0.028945,0.068565,0.059715,0.500606,0.063251,0.019116,0.750179,0.008246,0.133761,2.412201,0.667979,0.628519,0.441502,0.449503,0.239288,0.263461,0.325289,0.258111,0.347259,0.330744,0.358492,0.369098,0.062727,0.009626,0.037746,0.027367,0.018224,0.009624,0.035202,0.030510,0.003015,0.003489,0.029113,0.024118,0.013847,outputs_nonstutter
0.051701,0.034257,3.090378,0.149800,0.190493,0.401221,0.008439,0.059211,-26.465241,2.031835,0.646698,0.044540,-0.201488,0.100853,0.038622,-0.143533,0.000709,-0.018713,-0.005339,-0.089476,-0.122628,0.028742,0.003560,0.045623,0.008614,0.007361,0.002403,0.076771,0.000643,0.002476,0.003290,0.102020,0.008591,0.045936,0.049025,0.055907,0.144577,0.044195,0.019068,0.541889,0.009649,0.091324,2.254674,0.900321,0.540524,0.450708,0.240320,0.224453,0.369961,0.126529,0.128647,0.229616,0.365926,0.321366,0.294023,0.047485,0.007076,0.069376,0.013255,0.011000,0.002135,0.060109,0.000713,0.001692,0.002703,0.078638,0.022737,0.018568,outputs_nonstutter
0.031375,0.044778,3.104206,0.127732,0.186797,0.189835,0.010675,0.031715,-25.773162,2.471494,0.463298,-0.203232,-0.261241,-0.120784,-0.008312,-0.192090,0.089258,0.046777,0.005489,-0.321190,-0.453914,0.079338,0.009336,0.039683,0.004896,0.003033,0.001933,0.051320,0.004250,0.003101,0.004137,0.063363,0.026745,0.044366,0.012059,0.040356,0.285164,0.035005,0.025543,0.236179,0.014145,0.032672,3.005984,0.553035,0.554028,0.529735,0.372634,0.312132,0.295972,0.195693,0.207772,0.210109,0.259765,0.286606,0.377527,0.070113,0.013764,0.042849,0.005253,0.002728,0.001775,0.062043,0.008242,0.004204,0.004849,0.075674,0.038602,0.014897,outputs_nonstutter
0.081125,0.044832,3.119123,0.174069,0.187954,0.499753,0.010343,0.105581,-26.244459,2.149717,0.501690,-0.225910,-0.055395,-0.115910,0.035745,0.010989,-0.008305,0.145933,-0.057974,-0.134620,-0.237984,0.033812,0.007737,0.032561,0.008118,0.002279,0.002873,0.052369,0.002033,0.001494,0.003478,0.081025,0.013536,0.038886,0.092673,0.044465,0.233337,0.078737,0.022128,0.510942,0.011499,0.139043,2.742998,0.950198,0.238685,0.674125,0.297447,0.162392,0.280529,0.260611,0.237291,0.334719,0.323450,0.278188,0.279691,0.051332,0.016236,0.055757,0.024165,0.001549,0.002459,0.061095,0.003164,0.001387,0.003281,0.077742,0.025755,0.020078,outputs_nonstutter
0.035504,0.037817,3.028052,0.180371,0.223684,0.216725,0.002667,0.013309,-24.104562,2.226647,0.312579,0.370330,0.156231,-0.080905,0.162688,-0.119547,-0.096503,0.286214,0.298871,-0.102267,0.112177,0.003991,0.000608,0.010947,0.002766,0.002999,0.002952,0.163666,0.000390,0.004456,0.002103,0.165706,0.002096,0.060721,0.007859,0.003245,0.056731,0.051312,0.029429,0.098985,0.001489,0.004542,0.310986,0.141617,0.151075,0.166197,0.170391,0.103853,0.096292,0.130020,0.074091,0.106443,0.163754,0.133642,0.131102,0.001833,0.000432,0.009326,0.002400,0.001499,0.002208,0.024012,0.000209,0.005423,0.000656,0.017516,0.001444,0.004420,outputs_nonstutter
0.092491,0.028980,3.083246,0.175800,0.195153,0.715628,0.008341,0.137477,-26.722823,2.405561,0.386484,-0.139588,0.007150,-0.357867,0.142345,-0.049966,-0.083322,-0.095563,0.065709,0.038140,0.112229,0.013889,0.008407,0.030472,0.026782,0.040605,0.017621,0.025517,0.001006,0.009983,0.010885,0.016762,0.008879,0.020874,0.073560,0.042074,0.274475,0.061036,0.030461,0.597558,0.007985,0.114580,3.451224,0.776669,0.331365,0.370159,0.323128,0.255716,0.252362,0.213473,0.233359,0.193954,0.204829,0.212056,0.222867,0.015068,0.017816,0.023419,0.029294,0.047576,0.016606,0.018674,0.000918,0.010409,0.007917,0.014993,0.024352,0.011684,outputs_nonstutter
0.095939,0.007979,3.160911,0.198373,0.212820,0.818614,0.003484,0.151089,-27.575678,1.986279,0.395071,0.048935,-0.083096,-0.189891,0.059203,-0.060696,-0.202807,-0.121818,0.023743,0.112332,0.073278,0.014510,0.003598,0.065675,0.016196,0.021354,0.016851,0.041798,0.001110,0.008248,0.011343,0.023463,0.003798,0.025706,0.030695,0.026790,0.124035,0.025169,0.007163,0.340799,0.003268,0.083675,1.497352,0.311010,0.449728,0.150087,0.285463,0.201380,0.204998,0.128718,0.228622,0.159077,0.142877,0.139163,0.138764,0.014980,0.004678,0.043029,0.010218,0.016050,0.020497,0.047814,0.001001,0.006135,0.015270,0.014970,0.004593,0.010606,outputs_nonstutter
0.080150,0.012048,2.817259,0.157219,0.180086,0.607889,0.011037,0.105127,-26.317255,2.445953,0.549624,-0.042686,-0.434876,-0.369769,0.086524,0.078419,0.010876,0.018407,0.049581,-0.011226,-0.058642,0.031401,0.007076,0.019654,0.012236,0.021796,0.014889,0.020860,0.000810,0.007429,0.011301,0.030558,0.022979,0.018689,0.076833,0.020860,0.457973,0.067971,0.022503,0.801707,0.007447,0.143866,2.014121,1.003990,0.845494,0.459249,0.480451,0.327080,0.326417,0.334441,0.234541,0.229834,0.188250,0.194311,0.200412,0.030600,0.006809,0.022556,0.019410,0.023303,0.013158,0.016291,0.000841,0.008643,0.014791,0.032631,0.030562,0.010598,outputs_nonstutter
0.110730,0.029328,2.882119,0.181996,0.172415,0.878136,0.011595,0.158439,-25.541153,2.318687,0.937875,-0.043914,-0.156211,-0.527474,0.177217,-0.136604,0.012978,-0.081508,-0.019753,-0.086585,0.045988,0.026677,0.002919,0.057831,0.028364,0.020372,0.008233,0.013995,0.000337,0.012801,0.004878,0.006245,0.006743,0.024957,0.096891,0.025423,0.326830,0.076792,0.024138,0.888357,0.007968,0.175977,1.754358,1.101513,0.462576,0.322759,0.339973,0.268738,0.407110,0.243796,0.372320,0.226817,0.246496,0.250721,0.238111,0.044091,0.002974,0.066509,0.048134,0.019995,0.014277,0.014403,0.000293,0.022559,0.004703,0.003746,0.014253,0.019373,outputs_nonstutter
0.098049,0.019081,3.165348,0.188728,0.193892,0.997056,0.004406,0.156851,-26.182534,1.743946,0.701790,0.088600,-0.352667,-0.324929,0.168882,-0.200279,0.058112,-0.074386,0.039097,-0.053798,-0.021374,0.054007,0.006802,0.039063,0.011638,0.008028,0.007497,0.016674,0.001244,0.010092,0.005390,0.014974,0.007740,0.020584,0.055771,0.032320,0.199346,0.039392,0.016934,0.673680,0.004792,0.119064,2.011868,0.913717,0.473487,0.371209,0.261256,0.226276,0.243730,0.271180,0.192591,0.237166,0.171525,0.122039,0.164350,0.064825,0.014415,0.019734,0.012052,0.009505,0.006762,0.017168,0.001287,0.009707,0.005324,0.013119,0.008221,0.015110,outputs_nonstutter
0.073843,0.021848,3.094160,0.157778,0.185651,0.599563,0.007382,0.100726,-25.686834,2.501915,0.552042,-0.155162,0.155620,-0.277037,0.248063,-0.074345,-0.144210,-0.058277,-0.110705,0.024216,-0.051427,0.034274,0.005995,0.071619,0.021724,0.016985,0.012312,0.018109,0.001506,0.007153,0.007052,0.027562,0.005356,0.024849,0.051721,0.026828,0.147075,0.051237,0.026617,0.456234,0.007369,0.094578,2.378019,0.775586,0.506527,0.313598,0.362223,0.195982,0.367781,0.178085,0.204620,0.248123,0.216184,0.202729,0.183823,0.032242,0.008720,0.051857,0.019294,0.010272,0.009502,0.012272,0.000911,0.006311,0.004012,0.029033,0.005890,0.012429,outputs_nonstutter
0.078471,0.024691,2.844069,0.164375,0.200346,0.611015,0.007010,0.108348,-25.091114,2.225832,0.549996,0.117221,-0.308601,-0.198159,0.285945,-0.193083,-0.128850,0.074815,-0.046884,-0.018819,0.083122,0.028637,0.004089,0.046646,0.024074,0.028858,0.019139,0.017916,0.002390,0.007832,0.010897,0.019775,0.007708,0.022137,0.044211,0.028760,0.536114,0.045405,0.016311,0.569278,0.005423,0.109467,2.151371,0.993823,0.687978,0.261968,0.447741,0.326905,0.388809,0.217684,0.370198,0.154718,0.159654,0.217624,0.162700,0.042780,0.005417,0.044080,0.031559,0.022248,0.025747,0.013186,0.003967,0.005014,0.009831,0.014908,0.012260,0.013427,outputs_nonstutter
0.093058,0.053382,3.045026,0.175144,0.183375,0.650454,0.014789,0.124183,-24.146126,2.476053,0.921495,0.114497,-0.129020,-0.229331,0.107744,-0.213849,-0.029485,0.056737,-0.038942,-0.082519,-0.075647,0.023696,0.003708,0.091104,0.045062,0.020766,0.004085,0.008742,0.000363,0.006234,0.005957,0.006918,0.007727,0.036215,0.114679,0.026205,0.311619,0.088091,0.016038,0.893756,0.012968,0.186719,1.075198,1.150624,0.479556,0.348475,0.376902,0.340802,0.346421,0.368495,0.343031,0.234489,0.180113,0.187818,0.171635,0.044334,0.005534,0.092541,0.065940,0.018176,0.004195,0.010104,0.000270,0.013753,0.008438,0.008255,0.022095,0.023846,outputs_nonstutter
0.084211,0.018662,3.018295,0.159812,0.171437,0.671186,0.013432,0.118920,-25.711164,2.329447,0.816108,0.022984,-0.136218,-0.472922,0.282981,-0.127025,-0.104722,0.071199,-0.092621,-0.078982,0.009466,0.032793,0.007518,0.056377,0.009971,0.016489,0.025992,0.019635,0.000687,0.005940,0.006218,0.014550,0.005351,0.026210,0.086118,0.016749,0.242884,0.065909,0.022488,0.784126,0.010354,0.143018,1.359190,1.268132,0.644039,0.335657,0.307656,0.335940,0.346345,0.308379,0.264874,0.278891,0.181233,0.217055,0.248142,0.049426,0.011297,0.066133,0.013732,0.022130,0.046140,0.022650,0.000704,0.008295,0.006497,0.016282,0.011472,0.018990,outputs_nonstutter
0.096166,0.029717,3.048999,0.176599,0.193160,0.792271,0.005582,0.159574,-24.037784,2.020741,-0.061814,-0.189870,-0.212182,-0.008863,0.152186,-0.083190,-0.208355,-0.156008,-0.186221,0.081046,0.109779,0.020381,0.006448,0.035305,0.024602,0.017996,0.017640,0.021506,0.001981,0.008829,0.011409,0.022125,0.005619,0.017464,0.054829,0.036445,0.293846,0.062542,0.022128,0.690607,0.004592,0.146288,1.774775,0.490811,0.643164,0.398447,0.352032,0.314701,0.280457,0.403229,0.244515,0.288022,0.289188,0.224853,0.214090,0.025293,0.010067,0.022605,0.017828,0.015459,0.021054,0.014680,0.001917,0.011940,0.019122,0.015152,0.005896,0.006194,outputs_nonstutter
0.069328,0.032261,2.933040,0.161046,0.186005,0.603794,0.010695,0.113022,-26.695718,2.470312,0.563304,-0.139206,-0.410368,-0.204311,0.033591,-0.185761,-0.115364,-0.072242,-0.007152,-0.011843,-0.016376,0.019823,0.003049,0.032433,0.035020,0.021269,0.010087,0.014921,0.001201,0.016302,0.015740,0.020405,0.005207,0.021166,0.060272,0.057991,0.503621,0.062524,0.021658,0.685073,0.010313,0.139000,2.929632,0.882988,0.620515,0.462868,0.415997,0.342848,0.384031,0.237024,0.221326,0.213840,0.309499,0.321986,0.200905,0.026380,0.002597,0.031968,0.038882,0.021180,0.012616,0.014302,0.001406,0.036889,0.015191,0.025294,0.006491,0.011972,outputs_nonstutter
0.121143,0.021259,2.768906,0.187171,0.179144,0.908770,0.007842,0.180581,-25.478835,2.244431,0.576093,0.075643,-0.138543,-0.185407,0.210996,-0.309950,-0.052507,0.174129,0.113186,-0.129986,0.140297,0.009625,0.001770,0.018287,0.023850,0.045613,0.011404,0.024360,0.002547,0.007660,0.013064,0.018257,0.006692,0.019561,0.087023,0.021385,0.392436,0.076607,0.020092,0.824673,0.005605,0.172417,1.849027,1.139962,0.543382,0.434070,0.233443,0.317653,0.303927,0.262828,0.208119,0.262814,0.209273,0.177547,0.251471,0.016466,0.002308,0.026066,0.031434,0.050138,0.010102,0.019552,0.003830,0.011407,0.019264,0.019869,0.006972,0.013522,outputs_nonstutter
0.126202,0.019878,3.121903,0.199067,0.193800,1.181167,0.002747,0.206851,-26.010820,1.416340,0.417268,0.267325,-0.203740,-0.244669,0.357438,-0.286370,0.014363,-0.060348,-0.007130,-0.067457,0.031789,0.008421,0.002453,0.029661,0.033006,0.024897,0.006415,0.013736,0.002054,0.007234,0.011116,0.021191,0.005497,0.015255,0.061006,0.037233,0.395089,0.050512,0.019008,0.727466,0.002564,0.126525,2.415329,1.009660,0.392838,0.177325,0.298975,0.233562,0.244298,0.241535,0.260949,0.252044,0.233860,0.166373,0.161272,0.007597,0.002637,0.022764,0.035936,0.028142,0.006788,0.014295,0.001456,0.007409,0.011668,0.016683,0.005514,0.010716,outputs_nonstutter
